event_id,book_id,period,type,side,team_id,value,odds,odds_coefficient_score,line_status,is_live,market_id,outcome_id
254118,15,firsthalf,core_bet_type_6_team_score,over,355,10.5,-105,,normal,False,14424464,1754254201
254118,15,firsthalf,core_bet_type_6_team_score,over,345,12.5,-115,,normal,False,14424463,1754260097
254118,15,firsthalf,core_bet_type_6_team_score,under,345,12.5,-115,,normal,False,14424463,1754260091
254118,15,firsthalf,core_bet_type_6_team_score,under,355,10.5,-125,,normal,False,14424464,1754254191
254118,15,firsthalf,moneyline,home,345,0,-125,,normal,False,14043362,1754257392
254118,15,firsthalf,moneyline,away,355,0,105,,normal,False,14043362,1754257421
254118,15,firsthalf,spread,home,345,-0.5,-108,-10000,normal,False,14043364,1754254121
254118,15,firsthalf,spread,away,355,0.5,-112,-10000,normal,False,14043364,1754254127
254118,15,firsthalf,total,over,,24.5,102,-10000,normal,False,14043363,1754254109
254118,15,firsthalf,total,under,,24.5,-120,-10000,normal,False,14043363,1754254107
254118,15,firstquarter,core_bet_type_6_team_score,over,345,3.5,110,,normal,False,14539381,1772355203
254118,15,firstquarter,core_bet_type_6_team_score,over,355,2.5,-140,,normal,False,14539383,1772355212
254118,15,firstquarter,core_bet_type_6_team_score,under,355,2.5,110,,normal,False,14539383,1772355210
254118,15,firstquarter,core_bet_type_6_team_score,under,345,3.5,-140,,normal,False,14539381,1772355201
254118,15,firstquarter,moneyline,home,345,0,-122,,normal,False,14424466,1754254223
254118,15,firstquarter,moneyline,away,355,0,102,,normal,False,14424466,1754254228
254118,15,firstquarter,spread,away,355,0.5,-130,,normal,False,14424462,1754257699
254118,15,firstquarter,spread,home,345,-0.5,110,,normal,False,14424462,1754257697
254118,15,firstquarter,total,over,,9.5,-150,,normal,False,14424465,1754254211
254118,15,firstquarter,total,under,,9.5,120,,normal,False,14424465,1754254208
254118,30,firsthalf,core_bet_type_6_team_score,under,355,13.5,-130,,,,14424464,1754254191
254118,30,firsthalf,core_bet_type_6_team_score,under,345,13.5,-100,,,,14424463,1754260091
254118,30,firsthalf,core_bet_type_6_team_score,over,355,13.5,-102,,,,14424464,1754254201
254118,30,firsthalf,core_bet_type_6_team_score,over,345,13.5,-132,,,,14424463,1754260097
254118,30,firsthalf,moneyline,home,345,0,-128,,,,14043362,1754257392
254118,30,firsthalf,moneyline,away,355,0,104,,,,14043362,1754257421
254118,30,firsthalf,spread,home,345,-1.5,102,,,,14043364,1754254121
254118,30,firsthalf,spread,away,355,1.5,-124,,,,14043364,1754254127
254118,30,firsthalf,total,under,,26.5,-106,,,,14043363,1754254107
254118,30,firsthalf,total,over,,26.5,-114,,,,14043363,1754254109
254118,30,firstquarter,core_bet_type_6_team_score,under,355,3.5,-120,,,,14539383,1772355210
254118,30,firstquarter,core_bet_type_6_team_score,under,345,6.5,100,,,,14539381,1772355201
254118,30,firstquarter,core_bet_type_6_team_score,over,355,3.5,-110,,,,14539383,1772355212
254118,30,firstquarter,core_bet_type_6_team_score,over,345,6.5,-130,,,,14539381,1772355203
254118,30,firstquarter,moneyline,home,345,0,-130,,,,14424466,1754254223
254118,30,firstquarter,moneyline,away,355,0,102,,,,14424466,1754254228
254118,30,firstquarter,spread,away,355,1.5,-160,,,,14424462,1754257699
254118,30,firstquarter,spread,home,345,-1.5,128,,,,14424462,1754257697
254118,30,firstquarter,total,under,,10.5,-130,,,,14424465,1754254208
254118,30,firstquarter,total,over,,10.5,104,,,,14424465,1754254211
254118,68,firsthalf,core_bet_type_6_team_score,over,345,12.5,-115,,normal,False,14424463,1772355468
254118,68,firsthalf,core_bet_type_6_team_score,under,345,12.5,-115,,normal,False,14424463,1772355472
254118,68,firsthalf,core_bet_type_6_team_score,under,355,10.5,-125,,normal,False,14424464,1772355484
254118,68,firsthalf,core_bet_type_6_team_score,over,355,10.5,-105,,normal,False,14424464,1772355483
254118,68,firsthalf,moneyline,home,345,0,-125,,normal,False,14043362,1757043173
254118,68,firsthalf,moneyline,away,355,0,105,,normal,False,14043362,1757043174
254118,68,firsthalf,spread,home,345,-0.5,-108,0.538819,normal,False,14043364,1757043177
254118,68,firsthalf,spread,away,355,0.5,-112,0.508714,normal,False,14043364,1757043178
254118,68,firsthalf,total,under,,24.5,-120,-0.15353,normal,False,14043363,1757043182
254118,68,firsthalf,total,over,,24.5,102,0.113024,normal,False,14043363,1757043181
254118,68,firstquarter,core_bet_type_6_team_score,under,345,3.5,-140,,normal,False,14539381,1772355479
254118,68,firstquarter,core_bet_type_6_team_score,over,345,3.5,110,,normal,False,14539381,1772355477
254118,68,firstquarter,core_bet_type_6_team_score,over,355,2.5,-140,,normal,False,14539383,1772355492
254118,68,firstquarter,core_bet_type_6_team_score,under,355,2.5,110,,normal,False,14539383,1772355494
254118,68,firstquarter,moneyline,away,355,0,102,,normal,False,14424466,1757043176
254118,68,firstquarter,moneyline,home,345,0,-122,,normal,False,14424466,1757043175
254118,68,firstquarter,spread,away,355,0.5,-130,,normal,False,14424462,1757043180
254118,68,firstquarter,spread,home,345,-0.5,110,,normal,False,14424462,1757043179
254118,68,firstquarter,total,under,,9.5,102,,normal,False,14424465,1757043184
254118,68,firstquarter,total,over,,9.5,-122,,normal,False,14424465,1757043183
254118,69,firsthalf,core_bet_type_6_team_score,under,345,13.5,-136,,normal,False,14424463,1754257055
254118,69,firsthalf,core_bet_type_6_team_score,over,355,13.5,108,,normal,False,14424464,1754253273
254118,69,firsthalf,core_bet_type_6_team_score,under,355,13.5,-144,,normal,False,14424464,1754253279
254118,69,firsthalf,core_bet_type_6_team_score,over,345,13.5,102,,normal,False,14424463,1754257026
254118,69,firsthalf,moneyline,home,345,0,-110,,normal,False,14043362,1754256936
254118,69,firsthalf,moneyline,away,355,0,-110,,normal,False,14043362,1754256927
254118,69,firsthalf,spread,home,345,1.5,-142,,normal,False,14043364,1754253345
254118,69,firsthalf,spread,away,355,-1.5,116,0.499914,normal,False,14043364,1754253341
254118,69,firsthalf,total,over,,24.5,106,0.122637,normal,False,14043363,1754253429
254118,69,firsthalf,total,under,,24.5,-130,-0.17329,normal,False,14043363,1754253434
254118,69,firstquarter,moneyline,home,345,0,-100,,normal,False,14424466,1754253327
254118,69,firstquarter,moneyline,away,355,0,-128,,normal,False,14424466,1754253321
254118,69,firstquarter,spread,away,355,-1.5,130,,normal,False,14424462,1754254469
254118,69,firstquarter,spread,home,345,1.5,-164,,normal,False,14424462,1754254478
254118,69,firstquarter,total,under,,9.5,120,,normal,False,14424465,1754253304
254118,69,firstquarter,total,over,,9.5,-150,,normal,False,14424465,1754253291
254118,71,firsthalf,core_bet_type_6_team_score,under,355,10.5,-127,,normal,False,14424464,1787569059
254118,71,firsthalf,core_bet_type_6_team_score,under,345,13.5,-130,,normal,False,14424463,1787569049
254118,71,firsthalf,core_bet_type_6_team_score,over,355,10.5,-117,,normal,False,14424464,1787569058
254118,71,firsthalf,core_bet_type_6_team_score,over,345,13.5,-113,,normal,False,14424463,1787569048
254118,71,firsthalf,moneyline,away,355,0,104,,normal,False,14043362,1751229953
254118,71,firsthalf,moneyline,home,345,0,-141,,normal,False,14043362,1751229948
254118,71,firsthalf,spread,away,355,1.5,-124,0.51662,normal,False,14043364,1751229947
254118,71,firsthalf,spread,home,345,-1.5,-106,0.551514,normal,False,14043364,1751229946
254118,71,firsthalf,total,under,,24.5,-132,-0.17704,normal,False,14043363,1751229795
254118,71,firsthalf,total,over,,24.5,-103,0.100685,normal,False,14043363,1751229794
254118,71,firstquarter,moneyline,home,345,0,-117,,normal,False,14424466,1751234428
254118,71,firstquarter,moneyline,away,355,0,-114,,normal,False,14424466,1751234431
254118,71,firstquarter,spread,home,345,-1.5,125,,normal,False,14424462,1751234424
254118,71,firstquarter,spread,away,355,1.5,-182,,normal,False,14424462,1751234426
254118,71,firstquarter,total,over,,9.5,-152,,normal,False,14424465,1751234772
254118,71,firstquarter,total,under,,9.5,114,,normal,False,14424465,1751234773
254120,15,firsthalf,core_bet_type_6_team_score,under,285,10.5,-120,,normal,False,14423415,1754098679
254120,15,firsthalf,core_bet_type_6_team_score,over,285,10.5,-110,,normal,False,14423415,1754098695
254120,15,firsthalf,core_bet_type_6_team_score,under,291,13.5,-110,,normal,False,14423416,1754098728
254120,15,firsthalf,core_bet_type_6_team_score,over,291,13.5,-120,,normal,False,14423416,1754098768
254120,15,firsthalf,moneyline,home,291,0,-142,,normal,False,14043357,1754098283
254120,15,firsthalf,moneyline,away,285,0,120,,normal,False,14043357,1754098315
254120,15,firsthalf,spread,home,291,-1.5,-112,-10000,normal,False,13733215,1754100888
254120,15,firsthalf,spread,away,285,1.5,-108,-10000,normal,False,13733215,1754100895
254120,15,firsthalf,total,under,,24.5,-108,-10000,normal,False,14043358,1754098353
254120,15,firsthalf,total,over,,24.5,-112,-10000,normal,False,14043358,1754098375
254120,15,firstquarter,core_bet_type_6_team_score,over,291,5.5,-120,,normal,False,14539461,1772374914
254120,15,firstquarter,core_bet_type_6_team_score,under,291,5.5,-110,,normal,False,14539461,1772374911
254120,15,firstquarter,core_bet_type_6_team_score,over,285,3.5,-105,,normal,False,14539463,1772374920
254120,15,firstquarter,core_bet_type_6_team_score,under,285,3.5,-125,,normal,False,14539463,1772374919
254120,15,firstquarter,moneyline,away,285,0,105,,normal,False,14423410,1754098555
254120,15,firstquarter,moneyline,home,291,0,-132,,normal,False,14423410,1754098544
254120,15,firstquarter,spread,home,291,-0.5,114,,normal,False,14423412,1754098585
254120,15,firstquarter,spread,away,285,0.5,-145,,normal,False,14423412,1754098592
254120,15,firstquarter,total,under,,10.5,-130,,normal,False,14423414,1754098626
254120,15,firstquarter,total,over,,10.5,104,,normal,False,14423414,1754098641
254120,30,firsthalf,core_bet_type_6_team_score,over,291,13.5,-118,,,,14423416,1754098768
254120,30,firsthalf,core_bet_type_6_team_score,under,291,13.5,-112,,,,14423416,1754098728
254120,30,firsthalf,core_bet_type_6_team_score,under,285,10.5,-136,,,,14423415,1754098679
254120,30,firsthalf,core_bet_type_6_team_score,over,285,10.5,102,,,,14423415,1754098695
254120,30,firsthalf,moneyline,home,291,0,-150,,,,14043357,1754098283
254120,30,firsthalf,moneyline,away,285,0,122,,,,14043357,1754098315
254120,30,firsthalf,spread,away,285,2.5,-112,,,,13733215,1754100895
254120,30,firsthalf,spread,home,291,-2.5,-108,,,,13733215,1754100888
254120,30,firsthalf,total,under,,24.5,-124,,,,14043358,1754098353
254120,30,firsthalf,total,over,,24.5,102,,,,14043358,1754098375
254120,30,firstquarter,core_bet_type_6_team_score,under,291,6.5,-105,,,,14539461,1772374911
254120,30,firstquarter,core_bet_type_6_team_score,over,291,6.5,-125,,,,14539461,1772374914
254120,30,firstquarter,core_bet_type_6_team_score,under,285,3.5,-130,,,,14539463,1772374919
254120,30,firstquarter,core_bet_type_6_team_score,over,285,3.5,100,,,,14539463,1772374920
254120,30,firstquarter,moneyline,home,291,0,-148,,,,14423410,1754098544
254120,30,firstquarter,moneyline,away,285,0,116,,,,14423410,1754098555
254120,30,firstquarter,spread,away,285,1.5,-150,,,,14423412,1754098592
254120,30,firstquarter,spread,home,291,-1.5,120,,,,14423412,1754098585
254120,30,firstquarter,total,over,,10.5,120,,,,14423414,1754098641
254120,30,firstquarter,total,under,,10.5,-150,,,,14423414,1754098626
254120,68,firsthalf,core_bet_type_6_team_score,over,285,10.5,-110,,normal,False,14423415,1772375180
254120,68,firsthalf,core_bet_type_6_team_score,under,291,13.5,-110,,normal,False,14423416,1772375158
254120,68,firsthalf,core_bet_type_6_team_score,under,285,10.5,-120,,normal,False,14423415,1772375181
254120,68,firsthalf,core_bet_type_6_team_score,over,291,13.5,-120,,normal,False,14423416,1772375156
254120,68,firsthalf,moneyline,home,291,0,-142,,normal,False,14043357,1757044141
254120,68,firsthalf,moneyline,away,285,0,120,,normal,False,14043357,1757044142
254120,68,firsthalf,spread,away,285,1.5,-108,0.48228,normal,False,13733215,1757044146
254120,68,firsthalf,spread,home,291,-1.5,-112,0.565253,normal,False,13733215,1757044145
254120,68,firsthalf,total,under,,24.5,-108,-0.1273,normal,False,14043358,1757044150
254120,68,firsthalf,total,over,,24.5,-112,0.079772,normal,False,14043358,1757044149
254120,68,firstquarter,core_bet_type_6_team_score,under,291,5.5,-110,,normal,False,14539461,1772375168
254120,68,firstquarter,core_bet_type_6_team_score,over,285,3.5,-105,,normal,False,14539463,1772375186
254120,68,firstquarter,core_bet_type_6_team_score,over,291,5.5,-120,,normal,False,14539461,1772375163
254120,68,firstquarter,core_bet_type_6_team_score,under,285,3.5,-125,,normal,False,14539463,1772375187
254120,68,firstquarter,moneyline,home,291,0,-125,,normal,False,14423410,1757044143
254120,68,firstquarter,moneyline,away,285,0,105,,normal,False,14423410,1757044144
254120,68,firstquarter,spread,away,285,0.5,-135,,normal,False,14423412,1757044148
254120,68,firstquarter,spread,home,291,-0.5,114,,normal,False,14423412,1757044147
254120,68,firstquarter,total,under,,10.5,-130,,normal,False,14423414,1757044152
254120,68,firstquarter,total,over,,10.5,110,,normal,False,14423414,1757044151
254120,69,firsthalf,core_bet_type_6_team_score,over,291,13.5,-128,,normal,False,14423416,1754097219
254120,69,firsthalf,core_bet_type_6_team_score,under,285,12.5,-114,,normal,False,14423415,1754095875
254120,69,firsthalf,core_bet_type_6_team_score,over,285,12.5,-112,,normal,False,14423415,1754095874
254120,69,firsthalf,core_bet_type_6_team_score,under,291,13.5,-102,,normal,False,14423416,1754097234
254120,69,firsthalf,moneyline,away,285,0,114,,normal,False,14043357,1754095893
254120,69,firsthalf,moneyline,home,291,0,-140,,normal,False,14043357,1754095894
254120,69,firsthalf,spread,away,285,1.5,-110,0.486859,normal,False,13733215,1754099356
254120,69,firsthalf,spread,home,291,-1.5,-110,0.560761,normal,False,13733215,1754099371
254120,69,firsthalf,total,under,,26.5,-122,-0.09498,normal,False,14043358,1754095865
254120,69,firsthalf,total,over,,26.5,102,0.050381,normal,False,14043358,1754095864
254120,69,firstquarter,moneyline,home,291,0,-132,,normal,False,14423410,1754095881
254120,69,firstquarter,moneyline,away,285,0,104,,normal,False,14423410,1754095880
254120,69,firstquarter,spread,away,285,1.5,-142,,normal,False,14423412,1754095885
254120,69,firstquarter,spread,home,291,-1.5,116,,normal,False,14423412,1754095887
254120,69,firstquarter,total,over,,10.5,104,,normal,False,14423414,1754095872
254120,69,firstquarter,total,under,,10.5,-132,,normal,False,14423414,1754095873
254120,71,firsthalf,core_bet_type_6_team_score,under,291,13.5,-121,,normal,False,14423416,1751153300
254120,71,firsthalf,core_bet_type_6_team_score,under,285,13.5,-132,,normal,False,14423415,1751149508
254120,71,firsthalf,core_bet_type_6_team_score,over,291,13.5,-118,,normal,False,14423416,1751153299
254120,71,firsthalf,core_bet_type_6_team_score,over,285,13.5,-109,,normal,False,14423415,1751149502
254120,71,firsthalf,moneyline,home,291,0,-134,,normal,False,14043357,1751147026
254120,71,firsthalf,moneyline,away,285,0,-110,,normal,False,14043357,1751147024
254120,71,firsthalf,spread,away,285,2.5,-130,0.491883,normal,False,13733215,1751147021
254120,71,firsthalf,spread,home,291,-2.5,-107,0.590242,normal,False,13733215,1751147022
254120,71,firsthalf,total,over,,25.5,-127,0.017524,normal,False,14043358,1751146787
254120,71,firsthalf,total,under,,25.5,-107,-0.0939,normal,False,14043358,1751146788
254120,71,firstquarter,moneyline,away,285,0,-127,,normal,False,14423410,1751150984
254120,71,firstquarter,moneyline,home,291,0,-109,,normal,False,14423410,1751150985
254120,71,firstquarter,spread,away,285,-1.5,125,,normal,False,14423412,1751153293
254120,71,firstquarter,spread,home,291,1.5,-167,,normal,False,14423412,1751153294
254120,71,firstquarter,total,under,,10.5,-136,,normal,False,14423414,1751150866
254120,71,firstquarter,total,over,,10.5,104,,normal,False,14423414,1751150865
254121,15,firsthalf,core_bet_type_6_team_score,over,283,16.5,-120,,normal,False,14423855,1754213283
254121,15,firsthalf,core_bet_type_6_team_score,under,283,16.5,-110,,normal,False,14423855,1754213264
254121,15,firsthalf,core_bet_type_6_team_score,under,337,7.5,-120,,normal,False,14423856,1754213294
254121,15,firsthalf,core_bet_type_6_team_score,over,337,7.5,-110,,normal,False,14423856,1754213295
254121,15,firsthalf,moneyline,away,337,0,340,,normal,False,14043353,1754210727
254121,15,firsthalf,moneyline,home,283,0,-410,,normal,False,14043353,1754210719
254121,15,firsthalf,spread,home,283,-7.5,-102,-10000,normal,False,14043351,1754213200
254121,15,firsthalf,spread,away,337,7.5,-118,-10000,normal,False,14043351,1754213209
254121,15,firsthalf,total,over,,25.5,-115,-10000,normal,False,14043352,1754210700
254121,15,firsthalf,total,under,,25.5,-105,-10000,normal,False,14043352,1754210697
254121,15,firstquarter,core_bet_type_6_team_score,over,337,0.5,-105,,normal,False,14539584,1772465104
254121,15,firstquarter,core_bet_type_6_team_score,over,283,6.5,-166,,normal,False,14539582,1772465098
254121,15,firstquarter,core_bet_type_6_team_score,under,283,6.5,130,,normal,False,14539582,1772465097
254121,15,firstquarter,core_bet_type_6_team_score,under,337,0.5,-125,,normal,False,14539584,1772465102
254121,15,firstquarter,moneyline,home,283,0,-310,,normal,False,14423852,1754213236
254121,15,firstquarter,moneyline,away,337,0,225,,normal,False,14423852,1754213244
254121,15,firstquarter,spread,home,283,-3.5,-118,,normal,False,14423854,1754210783
254121,15,firstquarter,spread,away,337,3.5,-110,,normal,False,14423854,1754210787
254121,15,firstquarter,total,over,,10.5,-100,,normal,False,14423853,1754210767
254121,15,firstquarter,total,under,,10.5,-124,,normal,False,14423853,1754210762
254121,30,firsthalf,core_bet_type_6_team_score,over,283,16.5,-118,,,,14423855,1754213283
254121,30,firsthalf,core_bet_type_6_team_score,over,337,7.5,-102,,,,14423856,1754213295
254121,30,firsthalf,core_bet_type_6_team_score,under,337,7.5,-130,,,,14423856,1754213294
254121,30,firsthalf,core_bet_type_6_team_score,under,283,16.5,-112,,,,14423855,1754213264
254121,30,firsthalf,moneyline,away,337,0,300,,,,14043353,1754210727
254121,30,firsthalf,moneyline,home,283,0,-400,,,,14043353,1754210719
254121,30,firsthalf,spread,home,283,-7.5,-105,,,,14043351,1754213200
254121,30,firsthalf,spread,away,337,7.5,-115,,,,14043351,1754213209
254121,30,firsthalf,total,over,,26.5,-100,,,,14043352,1754210700
254121,30,firsthalf,total,under,,26.5,-120,,,,14043352,1754210697
254121,30,firstquarter,core_bet_type_6_team_score,under,283,7.5,-188,,,,14539582,1772465097
254121,30,firstquarter,core_bet_type_6_team_score,over,283,7.5,145,,,,14539582,1772465098
254121,30,firstquarter,core_bet_type_6_team_score,over,337,2.5,-115,,,,14539584,1772465104
254121,30,firstquarter,core_bet_type_6_team_score,under,337,2.5,-115,,,,14539584,1772465102
254121,30,firstquarter,moneyline,away,337,0,235,,,,14423852,1754213244
254121,30,firstquarter,moneyline,home,283,0,-320,,,,14423852,1754213236
254121,30,firstquarter,spread,home,283,-3.5,-110,,,,14423854,1754210783
254121,30,firstquarter,spread,away,337,3.5,-114,,,,14423854,1754210787
254121,30,firstquarter,total,over,,10.5,112,,,,14423853,1754210767
254121,30,firstquarter,total,under,,10.5,-140,,,,14423853,1754210762
254121,68,firsthalf,core_bet_type_6_team_score,over,337,7.5,-110,,normal,False,14423856,1772465284
254121,68,firsthalf,core_bet_type_6_team_score,under,283,16.5,-110,,normal,False,14423855,1772465273
254121,68,firsthalf,core_bet_type_6_team_score,over,283,16.5,-120,,normal,False,14423855,1772465271
254121,68,firsthalf,core_bet_type_6_team_score,under,337,7.5,-120,,normal,False,14423856,1772465285
254121,68,firsthalf,moneyline,home,283,0,-410,,normal,False,14043353,1757120479
254121,68,firsthalf,moneyline,away,337,0,340,,normal,False,14043353,1757120480
254121,68,firsthalf,spread,home,283,-7.5,-102,0.738691,normal,False,14043351,1757120485
254121,68,firsthalf,spread,away,337,7.5,-118,0.307543,normal,False,14043351,1757120486
254121,68,firsthalf,total,under,,25.5,-105,-0.08919,normal,False,14043352,1757120491
254121,68,firsthalf,total,over,,25.5,-115,0.042112,normal,False,14043352,1757120489
254121,68,firstquarter,core_bet_type_6_team_score,over,337,0.5,-105,,normal,False,14539584,1772465292
254121,68,firstquarter,core_bet_type_6_team_score,under,283,6.5,130,,normal,False,14539582,1772465281
254121,68,firstquarter,core_bet_type_6_team_score,under,337,0.5,-125,,normal,False,14539584,1772465294
254121,68,firstquarter,core_bet_type_6_team_score,over,283,6.5,-166,,normal,False,14539582,1772465280
254121,68,firstquarter,moneyline,away,337,0,225,,normal,False,14423852,1757120484
254121,68,firstquarter,moneyline,home,283,0,-270,,normal,False,14423852,1757120483
254121,68,firstquarter,spread,away,337,3.5,-102,,normal,False,14423854,1757120488
254121,68,firstquarter,spread,home,283,-3.5,-118,,normal,False,14423854,1757120487
254121,68,firstquarter,total,under,,10.5,-125,,normal,False,14423853,1757120496
254121,68,firstquarter,total,over,,10.5,105,,normal,False,14423853,1757120495
254121,69,firsthalf,core_bet_type_6_team_score,over,283,17.5,118,,normal,False,14423855,1754211609
254121,69,firsthalf,core_bet_type_6_team_score,under,283,17.5,-158,,normal,False,14423855,1754211632
254121,69,firsthalf,core_bet_type_6_team_score,over,337,7.5,110,,normal,False,14423856,1754211486
254121,69,firsthalf,core_bet_type_6_team_score,under,337,7.5,-146,,normal,False,14423856,1754211491
254121,69,firsthalf,moneyline,home,283,0,-500,,normal,False,14043353,1754209094
254121,69,firsthalf,moneyline,away,337,0,360,,normal,False,14043353,1754209093
254121,69,firsthalf,spread,home,283,-9.5,-110,0.797696,normal,False,14043351,1754211574
254121,69,firsthalf,spread,away,337,9.5,-110,0.249924,normal,False,14043351,1754211549
254121,69,firsthalf,total,under,,26.5,-114,-0.07814,normal,False,14043352,1754209648
254121,69,firsthalf,total,over,,26.5,-106,0.030867,normal,False,14043352,1754209639
254121,69,firstquarter,moneyline,home,283,0,-430,,normal,False,14423852,1754211385
254121,69,firstquarter,moneyline,away,337,0,300,,normal,False,14423852,1754211367
254121,69,firstquarter,spread,away,337,4.5,-120,,normal,False,14423854,1754209085
254121,69,firstquarter,spread,home,283,-4.5,-104,,normal,False,14423854,1754209086
254121,69,firstquarter,total,under,,10.5,-124,,normal,False,14423853,1754209088
254121,69,firstquarter,total,over,,10.5,-100,,normal,False,14423853,1754209087
254121,71,firsthalf,core_bet_type_6_team_score,over,337,8.5,-130,,normal,False,14423856,1751352183
254121,71,firsthalf,core_bet_type_6_team_score,under,283,17.5,-141,,normal,False,14423855,1751351742
254121,71,firsthalf,core_bet_type_6_team_score,under,337,8.5,-110,,normal,False,14423856,1751352159
254121,71,firsthalf,core_bet_type_6_team_score,over,283,17.5,100,,normal,False,14423855,1751351715
254121,71,firsthalf,moneyline,away,337,0,285,,normal,False,14043353,1751351788
254121,71,firsthalf,moneyline,home,283,0,-530,,normal,False,14043353,1751352012
254121,71,firsthalf,spread,home,283,-7.5,-115,0.768625,normal,False,14043351,1751351753
254121,71,firsthalf,spread,away,337,7.5,-110,0.290069,normal,False,14043351,1751351765
254121,71,firsthalf,total,under,,26.5,-109,-0.06696,normal,False,14043352,1751352141
254121,71,firsthalf,total,over,,26.5,-136,-0.03084,normal,False,14043352,1751352096
254121,71,firstquarter,moneyline,home,283,0,-435,,normal,False,14423852,1751356499
254121,71,firstquarter,moneyline,away,337,0,290,,normal,False,14423852,1751356509
254121,71,firstquarter,spread,away,337,5.5,-112,,normal,False,14423854,1751356516
254121,71,firstquarter,spread,home,283,-5.5,-120,,normal,False,14423854,1751356515
254121,71,firstquarter,total,under,,10.5,-117,,normal,False,14423853,1751356530
254121,71,firstquarter,total,over,,10.5,-114,,normal,False,14423853,1751356527
254122,15,firsthalf,core_bet_type_6_team_score,over,312,17.5,-105,,normal,False,14424051,1754248427
254122,15,firsthalf,core_bet_type_6_team_score,under,493,12.5,-110,,normal,False,14424050,1754248418
254122,15,firsthalf,core_bet_type_6_team_score,over,493,12.5,-120,,normal,False,14424050,1754248420
254122,15,firsthalf,core_bet_type_6_team_score,under,312,17.5,-125,,normal,False,14424051,1754248424
254122,15,firsthalf,moneyline,home,312,0,-298,,normal,False,14043360,1754247464
254122,15,firsthalf,moneyline,away,493,0,240,,normal,False,14043360,1754247468
254122,15,firsthalf,spread,home,312,-6.5,-112,-10000,normal,False,14043361,1754249205
254122,15,firsthalf,spread,away,493,6.5,-108,-10000,normal,False,14043361,1754249207
254122,15,firsthalf,total,over,,30.5,-110,-10000,normal,False,14043359,1754247442
254122,15,firsthalf,total,under,,30.5,-110,-10000,normal,False,14043359,1754247436
254122,15,firstquarter,core_bet_type_6_team_score,under,312,7.5,-154,,normal,False,14539423,1772366928
254122,15,firstquarter,core_bet_type_6_team_score,over,493,3.5,114,,normal,False,14539425,1772366934
254122,15,firstquarter,core_bet_type_6_team_score,over,312,7.5,120,,normal,False,14539423,1772366929
254122,15,firstquarter,core_bet_type_6_team_score,under,493,3.5,-145,,normal,False,14539425,1772366933
254122,15,firstquarter,moneyline,away,493,0,200,,normal,False,14424048,1754244727
254122,15,firstquarter,moneyline,home,312,0,-250,,normal,False,14424048,1754244703
254122,15,firstquarter,spread,away,493,3.5,-115,,normal,False,14424052,1754244847
254122,15,firstquarter,spread,home,312,-3.5,-110,,normal,False,14424052,1754244822
254122,15,firstquarter,total,over,,13.5,-114,,normal,False,14424049,1754244784
254122,15,firstquarter,total,under,,13.5,-110,,normal,False,14424049,1754244758
254122,30,firsthalf,core_bet_type_6_team_score,under,493,12.5,-118,,,,14424050,1754248418
254122,30,firsthalf,core_bet_type_6_team_score,over,493,12.5,-112,,,,14424050,1754248420
254122,30,firsthalf,core_bet_type_6_team_score,over,312,19.5,-110,,,,14424051,1754248427
254122,30,firsthalf,core_bet_type_6_team_score,under,312,19.5,-118,,,,14424051,1754248424
254122,30,firsthalf,moneyline,home,312,0,-310,,,,14043360,1754247464
254122,30,firsthalf,moneyline,away,493,0,240,,,,14043360,1754247468
254122,30,firsthalf,spread,home,312,-6.5,-124,,,,14043361,1754249205
254122,30,firsthalf,spread,away,493,6.5,102,,,,14043361,1754249207
254122,30,firsthalf,total,over,,31.5,118,,,,14043359,1754247442
254122,30,firsthalf,total,under,,31.5,-144,,,,14043359,1754247436
254122,30,firstquarter,core_bet_type_6_team_score,under,493,3.5,-154,,,,14539425,1772366933
254122,30,firstquarter,core_bet_type_6_team_score,over,493,3.5,120,,,,14539425,1772366934
254122,30,firstquarter,core_bet_type_6_team_score,over,312,7.5,135,,,,14539423,1772366929
254122,30,firstquarter,core_bet_type_6_team_score,under,312,7.5,-175,,,,14539423,1772366928
254122,30,firstquarter,moneyline,home,312,0,-290,,,,14424048,1754244703
254122,30,firstquarter,moneyline,away,493,0,215,,,,14424048,1754244727
254122,30,firstquarter,spread,away,493,3.5,-118,,,,14424052,1754244847
254122,30,firstquarter,spread,home,312,-3.5,-106,,,,14424052,1754244822
254122,30,firstquarter,total,over,,13.5,-140,,,,14424049,1754244784
254122,30,firstquarter,total,under,,13.5,112,,,,14424049,1754244758
254122,68,firsthalf,core_bet_type_6_team_score,under,493,12.5,-110,,normal,False,14424050,1772367077
254122,68,firsthalf,core_bet_type_6_team_score,under,312,17.5,-125,,normal,False,14424051,1772367069
254122,68,firsthalf,core_bet_type_6_team_score,over,312,17.5,-105,,normal,False,14424051,1772367068
254122,68,firsthalf,core_bet_type_6_team_score,over,493,12.5,-120,,normal,False,14424050,1772367076
254122,68,firsthalf,moneyline,away,493,0,240,,normal,False,14043360,1757058141
254122,68,firsthalf,moneyline,home,312,0,-298,,normal,False,14043360,1757058140
254122,68,firsthalf,spread,away,493,6.5,-108,0.311506,normal,False,14043361,1757058146
254122,68,firsthalf,spread,home,312,-6.5,-112,0.736027,normal,False,14043361,1757058144
254122,68,firsthalf,total,over,,30.5,-110,-0.10551,normal,False,14043359,1757058149
